Symbol,Date,Bid,Ask
BTCUSD,2016-01-05 00:55:33.760,1.08345,1.0834700000000002
BTCUSD,2016-01-05 00:55:35.418,1.08342,1.08343
BTCUSD,2016-01-05 00:55:35.442,1.08338,1.08343
BTCUSD,2016-01-05 00:55:35.525,1.0834,1.08344
BTCUSD,2016-01-05 00:55:35.537,1.0834,1.08346
BTCUSD,2016-01-05 00:55:35.552,1.08342,1.08346
BTCUSD,2016-01-05 00:55:35.583,1.08342,1.0834700000000002
BTCUSD,2016-01-05 00:55:35.727,1.0834,1.0834700000000002
BTCUSD,2016-01-05 00:55:35.776,1.0834,1.08346
BTCUSD,2016-01-05 00:55:37.617,1.0834,1.08343
BTCUSD,2016-01-05 00:55:37.742,1.0834,1.0834700000000002
BTCUSD,2016-01-05 00:55:37.851,1.0834,1.08346
BTCUSD,2016-01-05 00:55:38.094,1.0834,1.0834700000000002
BTCUSD,2016-01-05 00:55:38.178,1.08343,1.0834700000000002
BTCUSD,2016-01-05 00:55:41.937,1.08343,1.08344
BTCUSD,2016-01-05 00:55:42.057,1.08343,1.0834700000000002
BTCUSD,2016-01-05 00:55:43.344,1.08343,1.08348
BTCUSD,2016-01-05 00:55:43.569,1.08346,1.08348
BTCUSD,2016-01-05 00:55:48.929,1.08346,1.0834700000000002
BTCUSD,2016-01-05 00:55:48.951,1.08346,1.08348
BTCUSD,2016-01-05 00:55:49.077,1.08346,1.0834700000000002
BTCUSD,2016-01-05 00:55:49.258,1.08345,1.0834700000000002
BTCUSD,2016-01-05 00:55:49.399,1.08345,1.08346
BTCUSD,2016-01-05 00:55:49.847,1.08345,1.08348
BTCUSD,2016-01-05 00:55:49.962,1.08345,1.08346
BTCUSD,2016-01-05 00:55:53.882,1.08345,1.0834700000000002
BTCUSD,2016-01-05 00:55:53.989,1.08345,1.08346
BTCUSD,2016-01-05 00:55:55.256,1.08345,1.08348
BTCUSD,2016-01-05 00:55:55.399,1.08345,1.0834700000000002
BTCUSD,2016-01-05 00:56:01.162,1.08345,1.08348
BTCUSD,2016-01-05 00:56:01.264,1.08345,1.0834700000000002
BTCUSD,2016-01-05 00:56:01.392,1.08345,1.08346
BTCUSD,2016-01-05 00:56:02.076,1.08345,1.08348
BTCUSD,2016-01-05 00:56:02.229,1.08345,1.0834700000000002
BTCUSD,2016-01-05 00:56:02.380,1.08345,1.08348
BTCUSD,2016-01-05 00:56:02.494,1.08345,1.0834700000000002
BTCUSD,2016-01-05 00:56:02.705,1.08345,1.08348
BTCUSD,2016-01-05 00:56:03.088,1.08345,1.0834700000000002
BTCUSD,2016-01-05 00:56:08.601,1.08345,1.08346
BTCUSD,2016-01-05 00:56:09.835,1.08342,1.08346
BTCUSD,2016-01-05 00:56:09.934,1.08343,1.08346
BTCUSD,2016-01-05 00:56:10.045,1.08343,1.08348
BTCUSD,2016-01-05 00:56:10.114,1.08342,1.0834700000000002
BTCUSD,2016-01-05 00:56:10.271,1.08342,1.08343
BTCUSD,2016-01-05 00:56:10.558,1.08342,1.0834700000000002
BTCUSD,2016-01-05 00:56:10.653,1.08342,1.08344
BTCUSD,2016-01-05 00:56:12.413,1.08342,1.0834700000000002
BTCUSD,2016-01-05 00:56:12.518,1.08342,1.08346
BTCUSD,2016-01-05 00:56:12.686,1.08342,1.08344
BTCUSD,2016-01-05 00:56:14.547,1.08342,1.08343
BTCUSD,2016-01-05 00:56:14.650,1.08336,1.0833899999999999
BTCUSD,2016-01-05 00:56:14.683,1.08338,1.0833899999999999
BTCUSD,2016-01-05 00:56:14.768,1.08333,1.0833899999999999
BTCUSD,2016-01-05 00:56:14.855,1.08333,1.0833700000000002
BTCUSD,2016-01-05 00:56:14.903,1.08332,1.0833700000000002
BTCUSD,2016-01-05 00:56:14.978,1.08332,1.08336
BTCUSD,2016-01-05 00:56:14.990,1.08333,1.08336
BTCUSD,2016-01-05 00:56:15.033,1.0833,1.08336
BTCUSD,2016-01-05 00:56:15.047,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:56:15.099,1.0832899999999999,1.08333
BTCUSD,2016-01-05 00:56:15.199,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:56:15.323,1.0832899999999999,1.08333
BTCUSD,2016-01-05 00:56:16.068,1.0832600000000001,1.08333
BTCUSD,2016-01-05 00:56:16.165,1.0832600000000001,1.0832899999999999
BTCUSD,2016-01-05 00:56:16.177,1.08325,1.0832899999999999
BTCUSD,2016-01-05 00:56:16.196,1.08322,1.0832899999999999
BTCUSD,2016-01-05 00:56:16.265,1.08325,1.0833
BTCUSD,2016-01-05 00:56:16.314,1.08325,1.08331
BTCUSD,2016-01-05 00:56:16.319,1.08325,1.0833
BTCUSD,2016-01-05 00:56:16.338,1.08325,1.0832899999999999
BTCUSD,2016-01-05 00:56:16.349,1.08322,1.0832899999999999
BTCUSD,2016-01-05 00:56:16.356,1.08321,1.0832700000000002
BTCUSD,2016-01-05 00:56:16.417,1.0831899999999999,1.0832700000000002
BTCUSD,2016-01-05 00:56:16.440,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 00:56:16.515,1.08318,1.0832600000000001
BTCUSD,2016-01-05 00:56:16.528,1.08321,1.0832600000000001
BTCUSD,2016-01-05 00:56:16.534,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 00:56:16.630,1.0831899999999999,1.08324
BTCUSD,2016-01-05 00:56:16.722,1.0831899999999999,1.0832
BTCUSD,2016-01-05 00:56:16.827,1.08318,1.08322
BTCUSD,2016-01-05 00:56:16.896,1.0831899999999999,1.08322
BTCUSD,2016-01-05 00:56:16.955,1.08318,1.0832
BTCUSD,2016-01-05 00:56:17.065,1.0831600000000001,1.0832
BTCUSD,2016-01-05 00:56:17.348,1.08315,1.0832
BTCUSD,2016-01-05 00:56:17.955,1.08315,1.0831899999999999
BTCUSD,2016-01-05 00:56:17.962,1.08313,1.0831899999999999
BTCUSD,2016-01-05 00:56:18.004,1.08313,1.0831600000000001
BTCUSD,2016-01-05 00:56:18.014,1.08313,1.0831899999999999
BTCUSD,2016-01-05 00:56:18.031,1.08313,1.08317
BTCUSD,2016-01-05 00:56:18.070,1.08312,1.08317
BTCUSD,2016-01-05 00:56:18.118,1.08312,1.0831600000000001
BTCUSD,2016-01-05 00:56:18.163,1.08311,1.0831600000000001
BTCUSD,2016-01-05 00:56:18.228,1.0830899999999999,1.08314
BTCUSD,2016-01-05 00:56:18.240,1.0830899999999999,1.08313
BTCUSD,2016-01-05 00:56:18.607,1.0830899999999999,1.08312
BTCUSD,2016-01-05 00:56:18.780,1.0830799999999998,1.08312
BTCUSD,2016-01-05 00:56:18.782,1.0830799999999998,1.0831
BTCUSD,2016-01-05 00:56:18.895,1.0830899999999999,1.08312
BTCUSD,2016-01-05 00:56:19.024,1.0830899999999999,1.08314
BTCUSD,2016-01-05 00:56:19.072,1.0830899999999999,1.08313
BTCUSD,2016-01-05 00:56:19.168,1.0830799999999998,1.08312
BTCUSD,2016-01-05 00:56:19.214,1.0830799999999998,1.08313
BTCUSD,2016-01-05 00:56:19.222,1.0830899999999999,1.08313
BTCUSD,2016-01-05 00:56:19.231,1.0830899999999999,1.08314
BTCUSD,2016-01-05 00:56:19.245,1.0830799999999998,1.08314
BTCUSD,2016-01-05 00:56:19.270,1.0830899999999999,1.08314
BTCUSD,2016-01-05 00:56:19.415,1.0830899999999999,1.08313
BTCUSD,2016-01-05 00:56:19.981,1.0830899999999999,1.08314
BTCUSD,2016-01-05 00:56:20.204,1.0830899999999999,1.08313
BTCUSD,2016-01-05 00:56:20.228,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 00:56:20.269,1.08312,1.0831600000000001
BTCUSD,2016-01-05 00:56:20.519,1.08311,1.0831600000000001
BTCUSD,2016-01-05 00:56:20.635,1.08312,1.0831600000000001
BTCUSD,2016-01-05 00:56:20.744,1.08313,1.08317
BTCUSD,2016-01-05 00:56:20.758,1.08315,1.08317
BTCUSD,2016-01-05 00:56:20.790,1.08315,1.0831899999999999
BTCUSD,2016-01-05 00:56:20.799,1.0831600000000001,1.0831899999999999
BTCUSD,2016-01-05 00:56:20.814,1.0831600000000001,1.0832
BTCUSD,2016-01-05 00:56:21.211,1.08315,1.0832
BTCUSD,2016-01-05 00:56:21.221,1.08315,1.0831899999999999
BTCUSD,2016-01-05 00:56:21.250,1.08315,1.0832
BTCUSD,2016-01-05 00:56:21.555,1.08315,1.0831899999999999
BTCUSD,2016-01-05 00:56:23.689,1.0831600000000001,1.0832
BTCUSD,2016-01-05 00:56:23.729,1.0831600000000001,1.08324
BTCUSD,2016-01-05 00:56:23.749,1.0831899999999999,1.08324
BTCUSD,2016-01-05 00:56:23.789,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 00:56:23.809,1.08322,1.0832600000000001
BTCUSD,2016-01-05 00:56:23.861,1.08322,1.08324
BTCUSD,2016-01-05 00:56:23.933,1.08322,1.0832600000000001
BTCUSD,2016-01-05 00:56:24.313,1.08325,1.0832600000000001
BTCUSD,2016-01-05 00:56:24.325,1.08325,1.0832899999999999
BTCUSD,2016-01-05 00:56:24.356,1.08322,1.0833
BTCUSD,2016-01-05 00:56:24.417,1.08322,1.0832700000000002
BTCUSD,2016-01-05 00:56:24.436,1.08322,1.0833
BTCUSD,2016-01-05 00:56:24.445,1.08322,1.0832899999999999
BTCUSD,2016-01-05 00:56:24.469,1.08322,1.0833
BTCUSD,2016-01-05 00:56:24.470,1.08322,1.0832899999999999
BTCUSD,2016-01-05 00:56:24.490,1.08322,1.0832700000000002
BTCUSD,2016-01-05 00:56:24.512,1.0831899999999999,1.0832700000000002
BTCUSD,2016-01-05 00:56:24.523,1.08321,1.0832700000000002
BTCUSD,2016-01-05 00:56:24.574,1.08322,1.0832700000000002
BTCUSD,2016-01-05 00:56:24.704,1.0831899999999999,1.0832700000000002
BTCUSD,2016-01-05 00:56:24.825,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 00:56:24.900,1.08318,1.0832600000000001
BTCUSD,2016-01-05 00:56:24.967,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 00:56:26.446,1.0831899999999999,1.08324
BTCUSD,2016-01-05 00:56:27.978,1.08322,1.0832700000000002
BTCUSD,2016-01-05 00:56:28.036,1.08325,1.0832700000000002
BTCUSD,2016-01-05 00:56:28.067,1.08325,1.0833
BTCUSD,2016-01-05 00:56:28.118,1.08325,1.08331
BTCUSD,2016-01-05 00:56:28.260,1.08325,1.08333
BTCUSD,2016-01-05 00:56:28.273,1.0832899999999999,1.08334
BTCUSD,2016-01-05 00:56:28.523,1.0833,1.08334
BTCUSD,2016-01-05 00:56:28.543,1.0833,1.0833700000000002
BTCUSD,2016-01-05 00:56:28.585,1.0833,1.08336
BTCUSD,2016-01-05 00:56:28.637,1.08332,1.08336
BTCUSD,2016-01-05 00:56:28.668,1.08332,1.0833700000000002
BTCUSD,2016-01-05 00:56:28.731,1.0833,1.0833700000000002
BTCUSD,2016-01-05 00:56:28.763,1.0832899999999999,1.0833700000000002
BTCUSD,2016-01-05 00:56:28.796,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:56:28.838,1.0833,1.08336
BTCUSD,2016-01-05 00:56:28.997,1.0833,1.0833700000000002
BTCUSD,2016-01-05 00:56:29.030,1.0832899999999999,1.0833700000000002
BTCUSD,2016-01-05 00:56:29.216,1.0832899999999999,1.08333
BTCUSD,2016-01-05 00:56:29.252,1.08328,1.08333
BTCUSD,2016-01-05 00:56:29.299,1.08328,1.08334
BTCUSD,2016-01-05 00:56:29.318,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:56:29.326,1.0832899999999999,1.0833700000000002
BTCUSD,2016-01-05 00:56:31.005,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:56:32.326,1.0832899999999999,1.0833700000000002
BTCUSD,2016-01-05 00:56:39.043,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:56:42.717,1.0832899999999999,1.0833700000000002
BTCUSD,2016-01-05 00:56:43.061,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:56:43.967,1.0832899999999999,1.08334
BTCUSD,2016-01-05 00:56:50.431,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:56:50.444,1.0832899999999999,1.0833700000000002
BTCUSD,2016-01-05 00:56:50.555,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:56:50.976,1.0833,1.0833700000000002
BTCUSD,2016-01-05 00:56:51.096,1.0832899999999999,1.0833700000000002
BTCUSD,2016-01-05 00:56:51.215,1.0833,1.0833700000000002
BTCUSD,2016-01-05 00:56:51.286,1.08332,1.0833700000000002
BTCUSD,2016-01-05 00:56:51.299,1.08333,1.0834
BTCUSD,2016-01-05 00:56:51.323,1.08335,1.0834
BTCUSD,2016-01-05 00:56:51.351,1.08336,1.0834
BTCUSD,2016-01-05 00:56:51.361,1.08336,1.08341
BTCUSD,2016-01-05 00:56:51.475,1.08336,1.0834
BTCUSD,2016-01-05 00:56:51.484,1.08336,1.08341
BTCUSD,2016-01-05 00:56:51.525,1.08336,1.08343
BTCUSD,2016-01-05 00:56:52.154,1.08335,1.08343
BTCUSD,2016-01-05 00:56:53.723,1.08336,1.08343
BTCUSD,2016-01-05 00:56:53.839,1.08335,1.08343
BTCUSD,2016-01-05 00:56:54.168,1.08336,1.08343
BTCUSD,2016-01-05 00:56:54.309,1.08335,1.08343
BTCUSD,2016-01-05 00:56:54.425,1.08335,1.08341
BTCUSD,2016-01-05 00:56:54.447,1.08335,1.0833899999999999
BTCUSD,2016-01-05 00:56:54.553,1.08332,1.0833899999999999
BTCUSD,2016-01-05 00:56:54.649,1.08332,1.0833700000000002
BTCUSD,2016-01-05 00:56:56.344,1.0832899999999999,1.0833700000000002
BTCUSD,2016-01-05 00:56:56.558,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:57:01.027,1.0832899999999999,1.0833
BTCUSD,2016-01-05 00:57:01.066,1.08328,1.08333
BTCUSD,2016-01-05 00:57:01.073,1.0832899999999999,1.08334
BTCUSD,2016-01-05 00:57:01.113,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:57:01.217,1.0832899999999999,1.08333
BTCUSD,2016-01-05 00:57:01.296,1.0832600000000001,1.08333
BTCUSD,2016-01-05 00:57:01.481,1.08328,1.08333
BTCUSD,2016-01-05 00:57:01.634,1.0832899999999999,1.08333
BTCUSD,2016-01-05 00:57:01.940,1.0832899999999999,1.08334
BTCUSD,2016-01-05 00:57:02.103,1.0832899999999999,1.08333
BTCUSD,2016-01-05 00:57:02.149,1.0832899999999999,1.08334
BTCUSD,2016-01-05 00:57:02.356,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:57:02.597,1.0832899999999999,1.0833700000000002
BTCUSD,2016-01-05 00:57:02.617,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:57:02.643,1.0833,1.08336
BTCUSD,2016-01-05 00:57:02.832,1.0832899999999999,1.0833700000000002
BTCUSD,2016-01-05 00:57:02.914,1.0832899999999999,1.08334
BTCUSD,2016-01-05 00:57:03.657,1.08332,1.0833700000000002
BTCUSD,2016-01-05 00:57:03.861,1.08332,1.08334
BTCUSD,2016-01-05 00:57:03.958,1.08332,1.0833700000000002
BTCUSD,2016-01-05 00:57:04.072,1.08332,1.08336
BTCUSD,2016-01-05 00:57:04.649,1.0833,1.08336
BTCUSD,2016-01-05 00:57:05.057,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:57:05.415,1.0832899999999999,1.08334
BTCUSD,2016-01-05 00:57:08.841,1.0832899999999999,1.0833700000000002
BTCUSD,2016-01-05 00:57:08.959,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:57:09.255,1.0832899999999999,1.08334
BTCUSD,2016-01-05 00:57:09.342,1.0832899999999999,1.0833700000000002
BTCUSD,2016-01-05 00:57:09.456,1.0832899999999999,1.08336
BTCUSD,2016-01-05 00:57:10.651,1.08332,1.08336
BTCUSD,2016-01-05 00:57:10.802,1.08332,1.0833700000000002
BTCUSD,2016-01-05 00:57:10.818,1.08332,1.0833899999999999
BTCUSD,2016-01-05 00:57:11.049,1.08332,1.0833700000000002
BTCUSD,2016-01-05 00:57:11.494,1.08332,1.0833899999999999
BTCUSD,2016-01-05 00:57:14.134,1.08332,1.0833700000000002
BTCUSD,2016-01-05 00:57:15.985,1.0833,1.0833700000000002
BTCUSD,2016-01-05 00:57:16.088,1.08332,1.0833700000000002
BTCUSD,2016-01-05 00:57:16.956,1.0832899999999999,1.0833700000000002
BTCUSD,2016-01-05 00:57:17.122,1.0832899999999999,1.08334
BTCUSD,2016-01-05 00:57:23.336,1.0832899999999999,1.0833700000000002
BTCUSD,2016-01-05 00:57:23.420,1.08332,1.0833700000000002
BTCUSD,2016-01-05 00:57:29.860,1.0832899999999999,1.0833700000000002
BTCUSD,2016-01-05 00:57:30.016,1.08332,1.0833700000000002
BTCUSD,2016-01-05 00:57:31.921,1.08332,1.08334
BTCUSD,2016-01-05 00:57:31.931,1.0832899999999999,1.08334
BTCUSD,2016-01-05 00:57:32.145,1.08328,1.08333
BTCUSD,2016-01-05 00:57:32.824,1.0832899999999999,1.08333
BTCUSD,2016-01-05 00:57:38.718,1.08328,1.08333
BTCUSD,2016-01-05 00:57:39.231,1.0832899999999999,1.08333
BTCUSD,2016-01-05 00:57:39.334,1.08328,1.08333
BTCUSD,2016-01-05 00:57:42.173,1.0832899999999999,1.08333
BTCUSD,2016-01-05 00:57:42.321,1.08328,1.08333
BTCUSD,2016-01-05 00:57:42.423,1.0832899999999999,1.08333
BTCUSD,2016-01-05 00:57:51.030,1.0833,1.08333
BTCUSD,2016-01-05 00:57:54.113,1.0832899999999999,1.08333
BTCUSD,2016-01-05 00:57:54.114,1.0833,1.08333
BTCUSD,2016-01-05 00:57:54.252,1.0832899999999999,1.08333
BTCUSD,2016-01-05 00:57:55.253,1.0832899999999999,1.08334
BTCUSD,2016-01-05 00:58:04.652,1.08328,1.08334
BTCUSD,2016-01-05 00:58:04.859,1.0832600000000001,1.08334
BTCUSD,2016-01-05 00:58:04.950,1.0832600000000001,1.08331
BTCUSD,2016-01-05 00:58:05.275,1.08325,1.08331
BTCUSD,2016-01-05 00:58:05.421,1.08325,1.0832899999999999
BTCUSD,2016-01-05 00:58:05.431,1.08323,1.0832899999999999
BTCUSD,2016-01-05 00:58:05.498,1.08322,1.0832600000000001
BTCUSD,2016-01-05 00:58:05.515,1.08322,1.0832899999999999
BTCUSD,2016-01-05 00:58:05.525,1.08323,1.0832899999999999
BTCUSD,2016-01-05 00:58:05.562,1.08322,1.0832600000000001
BTCUSD,2016-01-05 00:58:05.818,1.08321,1.0832600000000001
BTCUSD,2016-01-05 00:58:05.834,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 00:58:05.846,1.0831899999999999,1.08324
BTCUSD,2016-01-05 00:58:06.455,1.08321,1.08324
BTCUSD,2016-01-05 00:58:06.455,1.08321,1.0832600000000001
BTCUSD,2016-01-05 00:58:09.065,1.08322,1.0832600000000001
BTCUSD,2016-01-05 00:58:09.507,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 00:58:09.665,1.0831899999999999,1.08324
BTCUSD,2016-01-05 00:58:09.732,1.0831899999999999,1.08323
BTCUSD,2016-01-05 00:58:09.746,1.08318,1.08323
BTCUSD,2016-01-05 00:58:09.855,1.0831600000000001,1.08323
BTCUSD,2016-01-05 00:58:09.913,1.0831600000000001,1.0832
BTCUSD,2016-01-05 00:58:09.923,1.0831600000000001,1.08323
BTCUSD,2016-01-05 00:58:10.015,1.08318,1.08323
BTCUSD,2016-01-05 00:58:12.994,1.0831600000000001,1.08323
BTCUSD,2016-01-05 00:58:15.549,1.08318,1.08323
BTCUSD,2016-01-05 00:58:15.855,1.0831600000000001,1.08323
BTCUSD,2016-01-05 00:58:17.841,1.08318,1.08323
BTCUSD,2016-01-05 00:58:19.095,1.0831600000000001,1.08323
BTCUSD,2016-01-05 00:58:19.225,1.08318,1.08323
BTCUSD,2016-01-05 00:58:19.792,1.0831600000000001,1.08323
BTCUSD,2016-01-05 00:58:19.900,1.08315,1.08323
BTCUSD,2016-01-05 00:58:19.992,1.08315,1.0832
BTCUSD,2016-01-05 00:58:22.745,1.08315,1.08322
BTCUSD,2016-01-05 00:58:22.824,1.0831600000000001,1.08322
BTCUSD,2016-01-05 00:58:22.875,1.08318,1.08322
BTCUSD,2016-01-05 00:58:23.040,1.0831899999999999,1.08322
BTCUSD,2016-01-05 00:58:29.248,1.08318,1.08322
BTCUSD,2016-01-05 00:58:29.293,1.08318,1.08323
BTCUSD,2016-01-05 00:58:29.309,1.08318,1.08324
BTCUSD,2016-01-05 00:58:29.318,1.0831899999999999,1.08324
BTCUSD,2016-01-05 00:58:31.523,1.08318,1.08323
BTCUSD,2016-01-05 00:58:31.630,1.0831600000000001,1.08323
BTCUSD,2016-01-05 00:58:31.726,1.08315,1.08323
BTCUSD,2016-01-05 00:58:31.927,1.08315,1.0832
BTCUSD,2016-01-05 00:58:33.944,1.0831600000000001,1.0832
BTCUSD,2016-01-05 00:58:33.964,1.0831600000000001,1.08322
BTCUSD,2016-01-05 00:58:34.725,1.08318,1.08322
BTCUSD,2016-01-05 00:58:36.672,1.0831600000000001,1.08322
BTCUSD,2016-01-05 00:58:36.776,1.08315,1.08322
BTCUSD,2016-01-05 00:58:37.599,1.0831600000000001,1.08322
BTCUSD,2016-01-05 00:58:43.684,1.08318,1.08322
BTCUSD,2016-01-05 00:58:51.062,1.0831899999999999,1.08323
BTCUSD,2016-01-05 00:58:57.398,1.08318,1.08323
BTCUSD,2016-01-05 00:59:06.085,1.0831600000000001,1.08323
BTCUSD,2016-01-05 00:59:06.194,1.08315,1.08323
BTCUSD,2016-01-05 00:59:06.285,1.08315,1.0832
BTCUSD,2016-01-05 00:59:06.455,1.08312,1.0832
BTCUSD,2016-01-05 00:59:06.470,1.08315,1.0832
BTCUSD,2016-01-05 00:59:06.647,1.08315,1.0831899999999999
BTCUSD,2016-01-05 00:59:06.663,1.08315,1.08317
BTCUSD,2016-01-05 00:59:06.676,1.08312,1.08317
BTCUSD,2016-01-05 00:59:06.795,1.08311,1.08317
BTCUSD,2016-01-05 00:59:07.419,1.08312,1.08317
BTCUSD,2016-01-05 00:59:07.839,1.08311,1.08317
BTCUSD,2016-01-05 00:59:20.045,1.08312,1.08317
BTCUSD,2016-01-05 00:59:20.432,1.08315,1.0832
BTCUSD,2016-01-05 00:59:20.616,1.0831600000000001,1.0832
BTCUSD,2016-01-05 00:59:20.771,1.08315,1.0832
BTCUSD,2016-01-05 00:59:20.827,1.08318,1.0832
BTCUSD,2016-01-05 00:59:21.329,1.0831600000000001,1.0832
BTCUSD,2016-01-05 00:59:21.835,1.0831600000000001,1.08322
BTCUSD,2016-01-05 00:59:22.832,1.08318,1.08322
BTCUSD,2016-01-05 00:59:26.827,1.08318,1.08323
BTCUSD,2016-01-05 00:59:27.728,1.0831899999999999,1.08323
BTCUSD,2016-01-05 00:59:27.835,1.08318,1.08323
BTCUSD,2016-01-05 00:59:30.022,1.0831600000000001,1.08323
BTCUSD,2016-01-05 00:59:30.134,1.08315,1.08323
BTCUSD,2016-01-05 00:59:32.040,1.0831600000000001,1.08323
BTCUSD,2016-01-05 00:59:34.021,1.08315,1.08323
BTCUSD,2016-01-05 00:59:38.551,1.08315,1.08322
BTCUSD,2016-01-05 00:59:38.660,1.08315,1.0832
BTCUSD,2016-01-05 00:59:38.738,1.08313,1.0832
BTCUSD,2016-01-05 00:59:38.829,1.08312,1.0832
BTCUSD,2016-01-05 00:59:38.844,1.08312,1.08317
BTCUSD,2016-01-05 00:59:45.472,1.08312,1.0831899999999999
BTCUSD,2016-01-05 00:59:45.501,1.08311,1.0831600000000001
BTCUSD,2016-01-05 00:59:45.737,1.08311,1.08314
BTCUSD,2016-01-05 00:59:45.888,1.0830899999999999,1.08314
BTCUSD,2016-01-05 00:59:51.687,1.08311,1.08314
BTCUSD,2016-01-05 00:59:53.218,1.0830899999999999,1.08314
BTCUSD,2016-01-05 00:59:59.741,1.08312,1.08314
BTCUSD,2016-01-05 00:59:59.782,1.08312,1.0831600000000001
BTCUSD,2016-01-05 00:59:59.805,1.08315,1.0831600000000001
BTCUSD,2016-01-05 00:59:59.819,1.08315,1.0832
BTCUSD,2016-01-05 00:59:59.934,1.08315,1.0831899999999999
BTCUSD,2016-01-05 00:59:59.998,1.08315,1.0832
BTCUSD,2016-01-05 01:00:00.041,1.0831600000000001,1.0832
BTCUSD,2016-01-05 01:00:00.048,1.08315,1.0832
BTCUSD,2016-01-05 01:00:00.084,1.08312,1.08317
BTCUSD,2016-01-05 01:00:00.224,1.08315,1.08317
BTCUSD,2016-01-05 01:00:00.252,1.08315,1.0832
BTCUSD,2016-01-05 01:00:00.284,1.0831600000000001,1.0832
BTCUSD,2016-01-05 01:00:00.420,1.08315,1.0832
BTCUSD,2016-01-05 01:00:00.587,1.08315,1.0831899999999999
BTCUSD,2016-01-05 01:00:00.797,1.08315,1.0832
BTCUSD,2016-01-05 01:00:00.822,1.0831600000000001,1.0832
BTCUSD,2016-01-05 01:00:00.848,1.0831600000000001,1.08323
BTCUSD,2016-01-05 01:00:00.928,1.0831899999999999,1.08323
BTCUSD,2016-01-05 01:00:01.316,1.0831899999999999,1.08322
BTCUSD,2016-01-05 01:00:01.811,1.0831899999999999,1.08323
BTCUSD,2016-01-05 01:00:02.728,1.08321,1.08324
BTCUSD,2016-01-05 01:00:03.124,1.08322,1.08324
BTCUSD,2016-01-05 01:00:06.126,1.08321,1.08324
BTCUSD,2016-01-05 01:00:06.284,1.0831899999999999,1.08324
BTCUSD,2016-01-05 01:00:10.028,1.0831899999999999,1.08323
BTCUSD,2016-01-05 01:00:10.138,1.08318,1.08323
BTCUSD,2016-01-05 01:00:10.232,1.08315,1.0832
BTCUSD,2016-01-05 01:00:10.718,1.08315,1.0831899999999999
BTCUSD,2016-01-05 01:00:10.719,1.08315,1.0832
BTCUSD,2016-01-05 01:00:10.735,1.08315,1.0831899999999999
BTCUSD,2016-01-05 01:00:10.754,1.0831600000000001,1.0831899999999999
BTCUSD,2016-01-05 01:00:10.805,1.08315,1.0831899999999999
BTCUSD,2016-01-05 01:00:10.826,1.08313,1.0831899999999999
BTCUSD,2016-01-05 01:00:10.853,1.08312,1.0831899999999999
BTCUSD,2016-01-05 01:00:10.925,1.08315,1.0831899999999999
BTCUSD,2016-01-05 01:00:11.135,1.08313,1.0831899999999999
BTCUSD,2016-01-05 01:00:11.232,1.08312,1.0831899999999999
BTCUSD,2016-01-05 01:00:11.435,1.08312,1.08317
BTCUSD,2016-01-05 01:00:11.794,1.08313,1.08317
BTCUSD,2016-01-05 01:00:11.857,1.08313,1.0831899999999999
BTCUSD,2016-01-05 01:00:11.904,1.08315,1.0831899999999999
BTCUSD,2016-01-05 01:00:12.705,1.08313,1.08317
BTCUSD,2016-01-05 01:00:13.068,1.08313,1.0831899999999999
BTCUSD,2016-01-05 01:00:13.130,1.08312,1.0831899999999999
BTCUSD,2016-01-05 01:00:13.293,1.08312,1.08317
BTCUSD,2016-01-05 01:00:14.028,1.08312,1.0831899999999999
BTCUSD,2016-01-05 01:00:14.197,1.08311,1.0831899999999999
BTCUSD,2016-01-05 01:00:14.262,1.08312,1.0831899999999999
BTCUSD,2016-01-05 01:00:14.332,1.08312,1.08317
BTCUSD,2016-01-05 01:00:14.422,1.08313,1.08317
BTCUSD,2016-01-05 01:00:14.523,1.08312,1.08317
BTCUSD,2016-01-05 01:00:20.523,1.08313,1.08317
BTCUSD,2016-01-05 01:00:20.638,1.08312,1.08317
BTCUSD,2016-01-05 01:00:20.922,1.08313,1.08317
